metric	aggregation	train_set	train_size	growth_factor	test_set	run	measure	value
cer	std	libri	10.0	0.5	test-clean	final	deletion_errors	1.4975107550660403
cer	min	libri	10.0	0.5	test-clean	final	deletion_errors	2.1
cer	25%	libri	10.0	0.5	test-clean	final	deletion_errors	3.575
cer	50%	libri	10.0	0.5	test-clean	final	deletion_errors	4.6
cer	75%	libri	10.0	0.5	test-clean	final	deletion_errors	5.925000000000002
cer	max	libri	10.0	0.5	test-clean	final	deletion_errors	9.4
cer	count	libri	10.0	2.0	ood	final	deletion_errors	2958.0
cer	mean	libri	10.0	2.0	ood	final	deletion_errors	11.89682217714672
cer	std	libri	10.0	2.0	ood	final	deletion_errors	8.758777039118472
cer	min	libri	10.0	2.0	ood	final	deletion_errors	0.0
cer	25%	libri	10.0	2.0	ood	final	deletion_errors	6.9
cer	50%	libri	10.0	2.0	ood	final	deletion_errors	10.7
cer	75%	libri	10.0	2.0	ood	final	deletion_errors	15.3
cer	max	libri	10.0	2.0	ood	final	deletion_errors	100.0
cer	count	libri	1.0	-1.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	1.0	-1.0	dev-clean	final	deletion_errors	1.9525
cer	std	libri	1.0	-1.0	dev-clean	final	deletion_errors	1.1518073868534864
cer	min	libri	1.0	-1.0	dev-clean	final	deletion_errors	0.2
cer	25%	libri	1.0	-1.0	dev-clean	final	deletion_errors	0.975
cer	50%	libri	1.0	-1.0	dev-clean	final	deletion_errors	1.85
cer	75%	libri	1.0	-1.0	dev-clean	final	deletion_errors	2.95
cer	max	libri	1.0	-1.0	dev-clean	final	deletion_errors	4.0
cer	count	libri	10.0	1.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	10.0	1.0	dev-clean	final	deletion_errors	4.8375
cer	std	libri	10.0	1.0	dev-clean	final	deletion_errors	1.3522417285040762
cer	min	libri	10.0	1.0	dev-clean	final	deletion_errors	2.7
cer	25%	libri	10.0	1.0	dev-clean	final	deletion_errors	3.8
cer	50%	libri	10.0	1.0	dev-clean	final	deletion_errors	4.85
cer	75%	libri	10.0	1.0	dev-clean	final	deletion_errors	5.4750000000000005
cer	max	libri	10.0	1.0	dev-clean	final	deletion_errors	8.4
cer	count	libri	10.0	8.0	ood	final	deletion_errors	2958.0
cer	mean	libri	10.0	8.0	ood	final	deletion_errors	5.8488843813387446
cer	std	libri	10.0	8.0	ood	final	deletion_errors	4.8579821222869475
cer	min	libri	10.0	8.0	ood	final	deletion_errors	0.0
cer	25%	libri	10.0	8.0	ood	final	deletion_errors	2.4
cer	50%	libri	10.0	8.0	ood	final	deletion_errors	5.1
cer	75%	libri	10.0	8.0	ood	final	deletion_errors	8.2
cer	max	libri	10.0	8.0	ood	final	deletion_errors	31.4
cer	count	libri	0.1	-1.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	0.1	-1.0	dev-clean	final	deletion_errors	6.0124999999999975
cer	std	libri	0.1	-1.0	dev-clean	final	deletion_errors	8.26218408760274
cer	min	libri	0.1	-1.0	dev-clean	final	deletion_errors	0.7
cer	25%	libri	0.1	-1.0	dev-clean	final	deletion_errors	3.075
cer	50%	libri	0.1	-1.0	dev-clean	final	deletion_errors	4.15
cer	75%	libri	0.1	-1.0	dev-clean	final	deletion_errors	6.15
cer	max	libri	0.1	-1.0	dev-clean	final	deletion_errors	53.3
cer	count	libri	1.0	2.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	1.0	2.0	dev-clean	final	deletion_errors	13.460000000000004
cer	std	libri	1.0	2.0	dev-clean	final	deletion_errors	3.304371618760789
cer	min	libri	1.0	2.0	dev-clean	final	deletion_errors	7.2
cer	25%	libri	1.0	2.0	dev-clean	final	deletion_errors	10.575
cer	50%	libri	1.0	2.0	dev-clean	final	deletion_errors	13.9
cer	75%	libri	1.0	2.0	dev-clean	final	deletion_errors	16.05
cer	max	libri	1.0	2.0	dev-clean	final	deletion_errors	19.5
cer	count	libri	0.1	8.0	ood	final	deletion_errors	2958.0
cer	mean	libri	0.1	8.0	ood	final	deletion_errors	3.664097363083168
cer	std	libri	0.1	8.0	ood	final	deletion_errors	4.485476775920842
cer	min	libri	0.1	8.0	ood	final	deletion_errors	0.0
cer	25%	libri	0.1	8.0	ood	final	deletion_errors	0.0
cer	50%	libri	0.1	8.0	ood	final	deletion_errors	2.3
cer	75%	libri	0.1	8.0	ood	final	deletion_errors	5.6
cer	max	libri	0.1	8.0	ood	final	deletion_errors	37.0
cer	count	libri	0.1	0.5	test-clean	final	deletion_errors	40.0
cer	mean	libri	0.1	0.5	test-clean	final	deletion_errors	0.017499999999999998
cer	std	libri	0.1	0.5	test-clean	final	deletion_errors	0.044649633185388456
cer	min	libri	0.1	0.5	test-clean	final	deletion_errors	0.0
cer	25%	libri	0.1	0.5	test-clean	final	deletion_errors	0.0
cer	50%	libri	0.1	0.5	test-clean	final	deletion_errors	0.0
cer	75%	libri	0.1	0.5	test-clean	final	deletion_errors	0.0
cer	max	libri	0.1	0.5	test-clean	final	deletion_errors	0.2
cer	count	libri	10.0	1.0	test-clean	final	deletion_errors	40.0
cer	mean	libri	10.0	1.0	test-clean	final	deletion_errors	4.7425000000000015
cer	std	libri	10.0	1.0	test-clean	final	deletion_errors	1.487018614199015
cer	min	libri	10.0	1.0	test-clean	final	deletion_errors	2.3
cer	25%	libri	10.0	1.0	test-clean	final	deletion_errors	3.6
cer	50%	libri	10.0	1.0	test-clean	final	deletion_errors	4.9
cer	75%	libri	10.0	1.0	test-clean	final	deletion_errors	5.75
cer	max	libri	10.0	1.0	test-clean	final	deletion_errors	9.4
cer	count	libri	100.0	0.5	ood	final	deletion_errors	2958.0
cer	mean	libri	100.0	0.5	ood	final	deletion_errors	11.741142663962105
cer	std	libri	100.0	0.5	ood	final	deletion_errors	8.837977642664697
cer	min	libri	100.0	0.5	ood	final	deletion_errors	0.0
cer	25%	libri	100.0	0.5	ood	final	deletion_errors	5.9
cer	50%	libri	100.0	0.5	ood	final	deletion_errors	9.8
cer	75%	libri	100.0	0.5	ood	final	deletion_errors	15.4
cer	max	libri	100.0	0.5	ood	final	deletion_errors	100.0
cer	count	libri	1.0	0.0	ood	final	deletion_errors	2958.0
cer	mean	libri	1.0	0.0	ood	final	deletion_errors	4.722853279242722
cer	std	libri	1.0	0.0	ood	final	deletion_errors	11.929751192565137
cer	min	libri	1.0	0.0	ood	final	deletion_errors	0.0
cer	25%	libri	1.0	0.0	ood	final	deletion_errors	0.0
cer	50%	libri	1.0	0.0	ood	final	deletion_errors	1.7
cer	75%	libri	1.0	0.0	ood	final	deletion_errors	3.9
cer	max	libri	1.0	0.0	ood	final	deletion_errors	100.0
cer	count	libri	100.0	0.5	dev-clean	final	deletion_errors	40.0
cer	mean	libri	100.0	0.5	dev-clean	final	deletion_errors	1.965
cer	std	libri	100.0	0.5	dev-clean	final	deletion_errors	0.8663362289195007
cer	min	libri	100.0	0.5	dev-clean	final	deletion_errors	0.9
cer	25%	libri	100.0	0.5	dev-clean	final	deletion_errors	1.3749999999999998
cer	50%	libri	100.0	0.5	dev-clean	final	deletion_errors	1.7999999999999998
cer	75%	libri	100.0	0.5	dev-clean	final	deletion_errors	2.225
cer	max	libri	100.0	0.5	dev-clean	final	deletion_errors	4.5
cer	count	libri	10.0	-1.0	ood	final	deletion_errors	2958.0
cer	mean	libri	10.0	-1.0	ood	final	deletion_errors	6.782792427315742
cer	std	libri	10.0	-1.0	ood	final	deletion_errors	7.354944553107594
cer	min	libri	10.0	-1.0	ood	final	deletion_errors	0.0
cer	25%	libri	10.0	-1.0	ood	final	deletion_errors	2.3
cer	50%	libri	10.0	-1.0	ood	final	deletion_errors	5.3
cer	75%	libri	10.0	-1.0	ood	final	deletion_errors	8.8
cer	max	libri	10.0	-1.0	ood	final	deletion_errors	65.3
cer	count	libri	10.0	0.0	test-clean	final	deletion_errors	40.0
cer	mean	libri	10.0	0.0	test-clean	final	deletion_errors	5.0425
cer	std	libri	10.0	0.0	test-clean	final	deletion_errors	1.5445333707412516
cer	min	libri	10.0	0.0	test-clean	final	deletion_errors	2.2
cer	25%	libri	10.0	0.0	test-clean	final	deletion_errors	4.074999999999998
cer	50%	libri	10.0	0.0	test-clean	final	deletion_errors	5.4
cer	75%	libri	10.0	0.0	test-clean	final	deletion_errors	6.05
cer	max	libri	10.0	0.0	test-clean	final	deletion_errors	10.0
cer	count	libri	10.0	0.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	10.0	0.0	dev-clean	final	deletion_errors	5.3925
cer	std	libri	10.0	0.0	dev-clean	final	deletion_errors	1.6047026244200242
cer	min	libri	10.0	0.0	dev-clean	final	deletion_errors	3.0
cer	25%	libri	10.0	0.0	dev-clean	final	deletion_errors	4.2
cer	50%	libri	10.0	0.0	dev-clean	final	deletion_errors	5.25
cer	75%	libri	10.0	0.0	dev-clean	final	deletion_errors	6.35
cer	max	libri	10.0	0.0	dev-clean	final	deletion_errors	9.4
cer	count	libri	1.0	0.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	1.0	0.0	dev-clean	final	deletion_errors	3.3500000000000005
cer	std	libri	1.0	0.0	dev-clean	final	deletion_errors	4.503787579815746
cer	min	libri	1.0	0.0	dev-clean	final	deletion_errors	1.3
cer	25%	libri	1.0	0.0	dev-clean	final	deletion_errors	1.975
cer	50%	libri	1.0	0.0	dev-clean	final	deletion_errors	2.45
cer	75%	libri	1.0	0.0	dev-clean	final	deletion_errors	3.4
cer	max	libri	1.0	0.0	dev-clean	final	deletion_errors	30.5
cer	count	libri	0.1	0.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	0.1	0.0	dev-clean	final	deletion_errors	0.4074999999999999
cer	std	libri	0.1	0.0	dev-clean	final	deletion_errors	1.0549972657638649
cer	min	libri	0.1	0.0	dev-clean	final	deletion_errors	0.0
cer	25%	libri	0.1	0.0	dev-clean	final	deletion_errors	0.0
cer	50%	libri	0.1	0.0	dev-clean	final	deletion_errors	0.0
cer	75%	libri	0.1	0.0	dev-clean	final	deletion_errors	0.1
cer	max	libri	0.1	0.0	dev-clean	final	deletion_errors	5.3
cer	count	libri	10.0	0.0	ood	extended	deletion_errors	2958.0
cer	mean	libri	10.0	0.0	ood	extended	deletion_errors	15.809026369168413
cer	std	libri	10.0	0.0	ood	extended	deletion_errors	10.832072784571805
cer	min	libri	10.0	0.0	ood	extended	deletion_errors	0.0
cer	25%	libri	10.0	0.0	ood	extended	deletion_errors	9.3
cer	50%	libri	10.0	0.0	ood	extended	deletion_errors	13.5
cer	75%	libri	10.0	0.0	ood	extended	deletion_errors	19.675
cer	max	libri	10.0	0.0	ood	extended	deletion_errors	100.0
cer	count	libri	100.0	2.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	100.0	2.0	dev-clean	final	deletion_errors	1.757500000000001
cer	std	libri	100.0	2.0	dev-clean	final	deletion_errors	0.7804954048058688
cer	min	libri	100.0	2.0	dev-clean	final	deletion_errors	0.7
cer	25%	libri	100.0	2.0	dev-clean	final	deletion_errors	1.1749999999999998
cer	50%	libri	100.0	2.0	dev-clean	final	deletion_errors	1.7
cer	75%	libri	100.0	2.0	dev-clean	final	deletion_errors	2.0
cer	max	libri	100.0	2.0	dev-clean	final	deletion_errors	4.1
cer	count	libri	10.0	0.0	ood	final	deletion_errors	2958.0
cer	mean	libri	10.0	0.0	ood	final	deletion_errors	14.067613252197425
cer	std	libri	10.0	0.0	ood	final	deletion_errors	9.986305085596866
cer	min	libri	10.0	0.0	ood	final	deletion_errors	0.0
cer	25%	libri	10.0	0.0	ood	final	deletion_errors	8.0
cer	50%	libri	10.0	0.0	ood	final	deletion_errors	12.3
cer	75%	libri	10.0	0.0	ood	final	deletion_errors	18.2
cer	max	libri	10.0	0.0	ood	final	deletion_errors	100.0
cer	count	libri	1.0	-1.0	test-clean	final	deletion_errors	40.0
cer	mean	libri	1.0	-1.0	test-clean	final	deletion_errors	1.7024999999999997
cer	std	libri	1.0	-1.0	test-clean	final	deletion_errors	1.092277672032397
cer	min	libri	1.0	-1.0	test-clean	final	deletion_errors	0.0
cer	25%	libri	1.0	-1.0	test-clean	final	deletion_errors	0.975
cer	50%	libri	1.0	-1.0	test-clean	final	deletion_errors	1.75
cer	75%	libri	1.0	-1.0	test-clean	final	deletion_errors	2.35
cer	max	libri	1.0	-1.0	test-clean	final	deletion_errors	4.1
cer	count	libri	10.0	0.5	ood	final	deletion_errors	2958.0
cer	mean	libri	10.0	0.5	ood	final	deletion_errors	12.961054766734305
cer	std	libri	10.0	0.5	ood	final	deletion_errors	9.71322018875728
cer	min	libri	10.0	0.5	ood	final	deletion_errors	0.0
cer	25%	libri	10.0	0.5	ood	final	deletion_errors	7.1
cer	50%	libri	10.0	0.5	ood	final	deletion_errors	11.1
cer	75%	libri	10.0	0.5	ood	final	deletion_errors	16.7
cer	max	libri	10.0	0.5	ood	final	deletion_errors	100.0
cer	count	libri	100.0	0.5	test-clean	final	deletion_errors	40.0
cer	mean	libri	100.0	0.5	test-clean	final	deletion_errors	2.1275000000000004
cer	std	libri	100.0	0.5	test-clean	final	deletion_errors	0.8952832240593204
cer	min	libri	100.0	0.5	test-clean	final	deletion_errors	0.7
cer	25%	libri	100.0	0.5	test-clean	final	deletion_errors	1.5500000000000005
cer	50%	libri	100.0	0.5	test-clean	final	deletion_errors	2.1
cer	75%	libri	100.0	0.5	test-clean	final	deletion_errors	2.6
cer	max	libri	100.0	0.5	test-clean	final	deletion_errors	4.9
cer	count	libri	1.0	0.5	ood	final	deletion_errors	2958.0
cer	mean	libri	1.0	0.5	ood	final	deletion_errors	13.644523326572006
cer	std	libri	1.0	0.5	ood	final	deletion_errors	11.802925562571685
cer	min	libri	1.0	0.5	ood	final	deletion_errors	0.0
cer	25%	libri	1.0	0.5	ood	final	deletion_errors	6.3
cer	50%	libri	1.0	0.5	ood	final	deletion_errors	11.4
cer	75%	libri	1.0	0.5	ood	final	deletion_errors	17.775000000000006
cer	max	libri	1.0	0.5	ood	final	deletion_errors	92.0
cer	count	libri	100.0	-1.0	dev-clean	final	deletion_errors	40.0
cer	mean	libri	100.0	-1.0	dev-clean	final	deletion_errors	4.305
cer	std	libri	100.0	-1.0	dev-clean	final	deletion_errors	1.1639785882249527
cer	min	libri	100.0	-1.0	dev-clean	final	deletion_errors	2.6
cer	25%	libri	100.0	-1.0	dev-clean	final	deletion_errors	3.575
cer	50%	libri	100.0	-1.0	dev-clean	final	deletion_errors	4.05
cer	75%	libri	100.0	-1.0	dev-clean	final	deletion_errors	4.9
cer	max	libri	100.0	-1.0	dev-clean	final	deletion_errors	7.5
wer	count	libri	0.1	0.5	test-clean	final	insertion_errors	40.0
wer	mean	libri	0.1	0.5	test-clean	final	insertion_errors	177.905
wer	std	libri	0.1	0.5	test-clean	final	insertion_errors	32.6878786441765
wer	min	libri	0.1	0.5	test-clean	final	insertion_errors	116.4
wer	25%	libri	0.1	0.5	test-clean	final	insertion_errors	154.3
wer	50%	libri	0.1	0.5	test-clean	final	insertion_errors	178.5
wer	75%	libri	0.1	0.5	test-clean	final	insertion_errors	195.325
wer	max	libri	0.1	0.5	test-clean	final	insertion_errors	263.2
wer	count	libri	100.0	-1.0	test-clean	final	insertion_errors	40.0
wer	mean	libri	100.0	-1.0	test-clean	final	insertion_errors	7.959999999999997
wer	std	libri	100.0	-1.0	test-clean	final	insertion_errors	2.48222398212488
wer	min	libri	100.0	-1.0	test-clean	final	insertion_errors	3.8
wer	25%	libri	100.0	-1.0	test-clean	final	insertion_errors	6.225
wer	50%	libri	100.0	-1.0	test-clean	final	insertion_errors	7.75
wer	75%	libri	100.0	-1.0	test-clean	final	insertion_errors	9.7
wer	max	libri	100.0	-1.0	test-clean	final	insertion_errors	13.1
wer	count	libri	10.0	0.5	test-clean	final	insertion_errors	40.0
wer	mean	libri	10.0	0.5	test-clean	final	insertion_errors	7.850000000000001
wer	std	libri	10.0	0.5	test-clean	final	insertion_errors	2.324562269243339
wer	min	libri	10.0	0.5	test-clean	final	insertion_errors	3.6
wer	25%	libri	10.0	0.5	test-clean	final	insertion_errors	6.049999999999999
wer	50%	libri	10.0	0.5	test-clean	final	insertion_errors	7.75
wer	75%	libri	10.0	0.5	test-clean	final	insertion_errors	9.45
wer	max	libri	10.0	0.5	test-clean	final	insertion_errors	12.9
wer	count	libri	100.0	0.5	test-clean	final	insertion_errors	40.0
wer	mean	libri	100.0	0.5	test-clean	final	insertion_errors	1.8849999999999996
wer	std	libri	100.0	0.5	test-clean	final	insertion_errors	0.690057597001502
wer	min	libri	100.0	0.5	test-clean	final	insertion_errors	0.8
wer	25%	libri	100.0	0.5	test-clean	final	insertion_errors	1.3
wer	50%	libri	100.0	0.5	test-clean	final	insertion_errors	2.0
wer	75%	libri	100.0	0.5	test-clean	final	insertion_errors	2.3
wer	max	libri	100.0	0.5	test-clean	final	insertion_errors	4.0
wer	count	libri	10.0	0.0	test-clean	extended	insertion_errors	40.0
wer	mean	libri	10.0	0.0	test-clean	extended	insertion_errors	5.634999999999999
wer	std	libri	10.0	0.0	test-clean	extended	insertion_errors	1.9613639942521424
wer	min	libri	10.0	0.0	test-clean	extended	insertion_errors	2.0
wer	25%	libri	10.0	0.0	test-clean	extended	insertion_errors	4.074999999999998
wer	50%	libri	10.0	0.0	test-clean	extended	insertion_errors	5.8
wer	75%	libri	10.0	0.0	test-clean	extended	insertion_errors	6.800000000000002
wer	max	libri	10.0	0.0	test-clean	extended	insertion_errors	10.1
wer	count	libri	10.0	8.0	dev-clean	final	insertion_errors	40.0
wer	mean	libri	10.0	8.0	dev-clean	final	insertion_errors	50.83999999999999
wer	std	libri	10.0	8.0	dev-clean	final	insertion_errors	14.563632260373256
wer	min	libri	10.0	8.0	dev-clean	final	insertion_errors	23.0
wer	25%	libri	10.0	8.0	dev-clean	final	insertion_errors	40.575
wer	50%	libri	10.0	8.0	dev-clean	final	insertion_errors	48.35
wer	75%	libri	10.0	8.0	dev-clean	final	insertion_errors	63.675
wer	max	libri	10.0	8.0	dev-clean	final	insertion_errors	77.4
wer	count	libri	0.1	0.5	dev-clean	final	insertion_errors	40.0
wer	mean	libri	0.1	0.5	dev-clean	final	insertion_errors	164.09499999999997
wer	std	libri	0.1	0.5	dev-clean	final	insertion_errors	28.21869674796917
wer	min	libri	0.1	0.5	dev-clean	final	insertion_errors	109.6
wer	25%	libri	0.1	0.5	dev-clean	final	insertion_errors	141.6
wer	50%	libri	0.1	0.5	dev-clean	final	insertion_errors	165.7
wer	75%	libri	0.1	0.5	dev-clean	final	insertion_errors	183.925
wer	max	libri	0.1	0.5	dev-clean	final	insertion_errors	216.4
wer	count	libri	0.1	2.0	test-clean	final	insertion_errors	40.0
wer	mean	libri	0.1	2.0	test-clean	final	insertion_errors	35.41999999999999
wer	std	libri	0.1	2.0	test-clean	final	insertion_errors	15.294849141342006
wer	min	libri	0.1	2.0	test-clean	final	insertion_errors	11.6
wer	25%	libri	0.1	2.0	test-clean	final	insertion_errors	22.45
wer	50%	libri	0.1	2.0	test-clean	final	insertion_errors	33.349999999999994
wer	75%	libri	0.1	2.0	test-clean	final	insertion_errors	46.2
wer	max	libri	0.1	2.0	test-clean	final	insertion_errors	73.1
wer	count	libri	10.0	0.5	dev-clean	final	insertion_errors	40.0
wer	mean	libri	10.0	0.5	dev-clean	final	insertion_errors	7.567500000000001
wer	std	libri	10.0	0.5	dev-clean	final	insertion_errors	2.754054121211873
wer	min	libri	10.0	0.5	dev-clean	final	insertion_errors	4.0
wer	25%	libri	10.0	0.5	dev-clean	final	insertion_errors	5.3
wer	50%	libri	10.0	0.5	dev-clean	final	insertion_errors	7.550000000000002
wer	75%	libri	10.0	0.5	dev-clean	final	insertion_errors	8.649999999999999
wer	max	libri	10.0	0.5	dev-clean	final	insertion_errors	16.3
wer	count	libri	1.0	8.0	test-clean	final	insertion_errors	40.0
wer	mean	libri	1.0	8.0	test-clean	final	insertion_errors	61.52000000000002
wer	std	libri	1.0	8.0	test-clean	final	insertion_errors	18.007437209991735
wer	min	libri	1.0	8.0	test-clean	final	insertion_errors	32.4
wer	25%	libri	1.0	8.0	test-clean	final	insertion_errors	50.125
wer	50%	libri	1.0	8.0	test-clean	final	insertion_errors	58.85
wer	75%	libri	1.0	8.0	test-clean	final	insertion_errors	68.375
wer	max	libri	1.0	8.0	test-clean	final	insertion_errors	119.8
wer	count	libri	0.1	-1.0	ood	final	insertion_errors	2958.0
wer	mean	libri	0.1	-1.0	ood	final	insertion_errors	79.16994590939822
wer	std	libri	0.1	-1.0	ood	final	insertion_errors	67.80163945321381
wer	min	libri	0.1	-1.0	ood	final	insertion_errors	0.0
wer	25%	libri	0.1	-1.0	ood	final	insertion_errors	35.7
wer	50%	libri	0.1	-1.0	ood	final	insertion_errors	71.4
wer	75%	libri	0.1	-1.0	ood	final	insertion_errors	111.0
wer	max	libri	0.1	-1.0	ood	final	insertion_errors	1000.0
wer	count	libri	100.0	8.0	ood	final	insertion_errors	2958.0
wer	mean	libri	100.0	8.0	ood	final	insertion_errors	130.8725490196073
wer	std	libri	100.0	8.0	ood	final	insertion_errors	81.74452902400851
wer	min	libri	100.0	8.0	ood	final	insertion_errors	13.6
wer	25%	libri	100.0	8.0	ood	final	insertion_errors	78.6
wer	50%	libri	100.0	8.0	ood	final	insertion_errors	112.5
wer	75%	libri	100.0	8.0	ood	final	insertion_errors	160.0
wer	max	libri	100.0	8.0	ood	final	insertion_errors	960.0
wer	count	libri	1.0	-1.0	ood	final	insertion_errors	2958.0
wer	mean	libri	1.0	-1.0	ood	final	insertion_errors	276.9029411764704
wer	std	libri	1.0	-1.0	ood	final	insertion_errors	143.86482072890058
wer	min	libri	1.0	-1.0	ood	final	insertion_errors	55.6
wer	25%	libri	1.0	-1.0	ood	final	insertion_errors	190.9
wer	50%	libri	1.0	-1.0	ood	final	insertion_errors	250.0
wer	75%	libri	1.0	-1.0	ood	final	insertion_errors	320.0
wer	max	libri	1.0	-1.0	ood	final	insertion_errors	1766.7
wer	count	libri	100.0	0.0	dev-clean	final	insertion_errors	40.0
wer	mean	libri	100.0	0.0	dev-clean	final	insertion_errors	1.7374999999999996
wer	std	libri	100.0	0.0	dev-clean	final	insertion_errors	0.6934445793395351
wer	min	libri	100.0	0.0	dev-clean	final	insertion_errors	0.5
wer	25%	libri	100.0	0.0	dev-clean	final	insertion_errors	1.1749999999999998
wer	50%	libri	100.0	0.0	dev-clean	final	insertion_errors	1.75
wer	75%	libri	100.0	0.0	dev-clean	final	insertion_errors	2.2
wer	max	libri	100.0	0.0	dev-clean	final	insertion_errors	3.4
wer	count	libri	10.0	1.0	test-clean	final	insertion_errors	40.0
wer	mean	libri	10.0	1.0	test-clean	final	insertion_errors	6.057499999999999
wer	std	libri	10.0	1.0	test-clean	final	insertion_errors	1.914571318424397
wer	min	libri	10.0	1.0	test-clean	final	insertion_errors	2.9
wer	25%	libri	10.0	1.0	test-clean	final	insertion_errors	4.975
wer	50%	libri	10.0	1.0	test-clean	final	insertion_errors	5.75
wer	75%	libri	10.0	1.0	test-clean	final	insertion_errors	6.775
wer	max	libri	10.0	1.0	test-clean	final	insertion_errors	11.7
