train_size,metric,growth_factor,test_set,run,accuracy,error_rate,error_rate__baseline__aug,accuracy__baseline__aug,error_rate__baseline__test,accuracy__baseline__test,error_rate__baseline__gen,accuracy__baseline__gen,error_rate__delta_abs__aug,error_rate__delta_rel__aug,accuracy__delta_abs__aug,accuracy__delta_rel__aug,error_rate__delta_abs__test,error_rate__delta_rel__test,accuracy__delta_abs__test,accuracy__delta_rel__test,error_rate__delta_abs__gen,error_rate__delta_rel__gen,accuracy__delta_abs__gen,accuracy__delta_rel__gen
10.0,wer,0.0,ood,final,25.1134888438134,74.8865111561866,74.8865111561866,25.1134888438134,40.37,59.63,40.37,59.63,0.0,0.0,0.0,0.0,34.5165111561866,0.8550039919788607,-34.5165111561866,-0.5788447284284186,34.5165111561866,0.8550039919788607,-34.5165111561866,-0.5788447284284186
10.0,wer,0.0,ood,extended,22.60469912102776,77.39530087897224,74.8865111561866,25.1134888438134,40.37,59.63,40.37,59.63,2.508789722785636,0.0335012231715962,-2.5087897227856395,-0.09989809613424815,37.02530087897224,0.9171488946983464,-37.025300878972246,-0.6209173382353219,37.02530087897224,0.9171488946983464,-37.025300878972246,-0.6209173382353219
10.0,wer,0.0,test-clean,extended,59.40500000000001,40.59499999999999,40.37,59.63,40.37,59.63,40.37,59.63,0.22499999999999432,0.0055734456279414,-0.22499999999999432,-0.0037732684890155006,0.22499999999999432,0.0055734456279414,-0.22499999999999432,-0.0037732684890155006,0.22499999999999432,0.0055734456279414,-0.22499999999999432,-0.0037732684890155006
10.0,wer,0.0,test-clean,final,59.63,40.37,40.37,59.63,40.37,59.63,40.37,59.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,wer,0.5,dev-clean,final,61.80000000000001,38.19999999999999,41.72249999999999,58.27750000000001,40.37,59.63,37.26999999999998,62.73000000000002,-3.522500000000001,-0.08442686799688422,3.522500000000001,0.060443567414525334,-2.170000000000009,-0.053752786722814194,2.170000000000009,0.036391078316283895,0.9300000000000068,0.02495304534478152,-0.9300000000000068,-0.014825442372070884
10.0,wer,0.5,ood,final,27.25554428668024,72.74445571331975,74.8865111561866,25.1134888438134,40.37,59.63,37.26999999999998,62.73000000000002,-2.142055442866848,-0.02860402240397183,2.142055442866841,0.08529501640288928,32.374455713319755,0.8019434162328402,-32.37445571331976,-0.5429222826315573,35.47445571331977,0.9518233354794684,-35.47445571331978,-0.5655102138262357
10.0,wer,0.5,test-clean,final,62.73000000000002,37.26999999999998,40.37,59.63,40.37,59.63,37.26999999999998,62.73000000000002,-3.1000000000000156,-0.07678969531830607,3.1000000000000156,0.05198725473754848,-3.1000000000000156,-0.07678969531830607,3.1000000000000156,0.05198725473754848,0.0,0.0,0.0,0.0
10.0,wer,1.0,dev-clean,final,63.82499999999999,36.17500000000001,41.72249999999999,58.27750000000001,40.37,59.63,35.3575,64.6425,-5.547499999999978,-0.1329618311462635,5.547499999999978,0.09519111149242808,-4.194999999999986,-0.1039137973742875,4.194999999999986,0.07035049471742388,0.8175000000000097,0.02312097857597425,-0.8175000000000097,-0.012646478709827276
10.0,wer,1.0,dev-clean,extended,65.39750000000001,34.60249999999999,41.72249999999999,58.27750000000001,40.37,59.63,35.3575,64.6425,-7.119999999999997,-0.17065132722152315,7.119999999999997,0.12217408090600997,-5.767500000000005,-0.14286598959623498,5.767500000000005,0.09672144893509987,-0.7550000000000097,-0.021353319663438015,0.7550000000000097,0.011679622539351196
10.0,wer,1.0,ood,final,27.547227856659962,72.45277214334004,74.8865111561866,25.1134888438134,40.37,59.63,35.3575,64.6425,-2.4337390128465586,-0.03249903053662956,2.433739012846562,0.09690963402108518,32.082772143340044,0.79471816059797,-32.08277214334004,-0.5380307251943659,37.09527214334004,1.0491486146741156,-37.09527214334004,-0.5738526842764442
10.0,wer,1.0,ood,extended,28.14448951994593,71.85551048005406,74.8865111561866,25.1134888438134,40.37,59.63,35.3575,64.6425,-3.0310006761325354,-0.04047458787085096,3.031000676132532,0.12069213859464237,31.485510480054067,0.7799234699047329,-31.48551048005407,-0.5280145980220371,36.49801048005406,1.0322565362385367,-36.49801048005406,-0.5646132262838545
10.0,wer,1.0,test-clean,final,64.6425,35.3575,40.37,59.63,40.37,59.63,35.3575,64.6425,-5.012499999999996,-0.12416398315580868,5.012499999999996,0.0840600368941807,-5.012499999999996,-0.12416398315580868,5.012499999999996,0.0840600368941807,0.0,0.0,0.0,0.0
10.0,wer,1.0,test-clean,extended,65.88250000000001,34.11749999999999,40.37,59.63,40.37,59.63,35.3575,64.6425,-6.252500000000005,-0.15487986128313116,6.252500000000005,0.10485493878920014,-6.252500000000005,-0.15487986128313116,6.252500000000005,0.10485493878920014,-1.240000000000009,-0.035070352824719195,1.240000000000009,0.019182426422245567
10.0,wer,2.0,dev-clean,final,29.095,70.905,41.72249999999999,58.27750000000001,40.37,59.63,70.19250000000001,29.807499999999994,29.18250000000001,0.6994427467193964,-29.18250000000001,-0.5007507185448931,30.535000000000004,0.7563784988853111,-30.535000000000004,-0.51207445916485,0.7124999999999915,0.010150657121487215,-0.712499999999995,-0.02390338002180643
10.0,wer,2.0,ood,final,14.861359026369135,85.13864097363087,74.8865111561866,25.1134888438134,40.37,59.63,70.19250000000001,29.807499999999994,10.25212981744427,0.1369022225653159,-10.252129817444265,-0.4082320015830789,44.76864097363087,1.1089581613483002,-44.768640973630866,-0.7507737879193503,14.946140973630861,0.21293074008805582,-14.94614097363086,-0.5014221579679901
10.0,wer,2.0,test-clean,final,29.807499999999994,70.19250000000001,40.37,59.63,40.37,59.63,70.19250000000001,29.807499999999994,29.822500000000012,0.7387292543968297,-29.82250000000001,-0.5001257756163007,29.822500000000012,0.7387292543968297,-29.82250000000001,-0.5001257756163007,0.0,0.0,0.0,0.0
10.0,wer,8.0,dev-clean,final,4.5325000000000015,95.4675,41.72249999999999,58.27750000000001,40.37,59.63,95.795,4.204999999999999,53.74500000000001,1.2881538738090965,-53.74500000000001,-0.9222255587490884,55.097500000000004,1.364812979935596,-55.097500000000004,-0.9239896025490525,-0.32750000000000057,-0.0034187588078709802,0.32750000000000234,0.07788347205707548
10.0,wer,8.0,ood,final,5.5885395537525335,94.41146044624746,74.8865111561866,25.1134888438134,40.37,59.63,95.795,4.204999999999999,19.52494929006086,0.26072718555867513,-19.524949290060867,-0.7774686110516562,54.04146044624746,1.338653962007616,-54.04146044624747,-0.9062797324542591,-1.3835395537525415,-0.014442711558562988,1.3835395537525343,0.3290224860291402
10.0,wer,8.0,test-clean,final,4.204999999999999,95.795,40.37,59.63,40.37,59.63,95.795,4.204999999999999,55.425000000000004,1.3729254396829331,-55.425000000000004,-0.9294818044608419,55.425000000000004,1.3729254396829331,-55.425000000000004,-0.9294818044608419,0.0,0.0,0.0,0.0
100.0,wer,-1.0,dev-clean,final,70.465,29.534999999999997,18.74249999999998,81.25750000000002,18.815000000000026,81.18499999999997,29.674999999999983,70.32500000000002,10.792500000000018,0.5758303321328547,-10.792500000000018,-0.13281850906070228,10.71999999999997,0.5697581716715363,-10.71999999999997,-0.13204409681591395,-0.13999999999998636,-0.004717775905644025,0.13999999999998636,0.001990757198720033
100.0,wer,-1.0,ood,final,34.73945233265729,65.2605476673427,64.39492900608509,35.60507099391491,18.815000000000026,81.18499999999997,29.674999999999983,70.32500000000002,0.8656186612576136,0.013442342038700216,-0.8656186612576207,-0.024311667891507908,46.44554766734268,2.468538276233995,-46.44554766734269,-0.5720951859006307,35.58554766734272,1.1991759955296628,-35.58554766734273,-0.5060156084940309
100.0,wer,-1.0,test-clean,final,70.32500000000002,29.674999999999983,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,29.674999999999983,70.32500000000002,10.859999999999957,0.5771990433164997,-10.859999999999957,-0.13376855330418133,10.859999999999957,0.5771990433164997,-10.859999999999957,-0.13376855330418133,0.0,0.0,0.0,0.0
100.0,wer,0.0,dev-clean,final,81.25750000000002,18.74249999999998,18.74249999999998,81.25750000000002,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,0.0,0.0,0.0,0.0,-0.07250000000004775,-0.0038533085304303825,0.07250000000004775,0.0008930221099962773,-0.07250000000004775,-0.0038533085304303825,0.07250000000004775,0.0008930221099962773
100.0,wer,0.0,ood,final,35.60507099391491,64.39492900608509,64.39492900608509,35.60507099391491,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,0.0,0.0,0.0,0.0,45.57992900608507,2.4225314380061125,-45.57992900608507,-0.5614328879236938,45.57992900608507,2.4225314380061125,-45.57992900608507,-0.5614328879236938
100.0,wer,0.0,test-clean,final,81.18499999999997,18.815000000000026,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,wer,0.5,dev-clean,final,84.79249999999998,15.207500000000024,18.74249999999998,81.25750000000002,18.815000000000026,81.18499999999997,15.789999999999978,84.21000000000002,-3.534999999999954,-0.1886087768440687,3.534999999999954,0.043503676583699386,-3.6075000000000017,-0.1917353175657718,3.6075000000000017,0.044435548438751034,-0.5824999999999534,-0.036890436985430916,0.5824999999999534,0.006917230732691524
100.0,wer,0.5,ood,final,40.73073022312385,59.26926977687615,64.39492900608509,35.60507099391491,18.815000000000026,81.18499999999997,15.789999999999978,84.21000000000002,-5.125659229208942,-0.07959724947789888,5.125659229208942,0.14395868583115434,40.454269776876124,2.1501073492891876,-40.454269776876124,-0.4982973428204242,43.47926977687617,2.7535952993588495,-43.47926977687617,-0.5163195555976269
100.0,wer,0.5,test-clean,final,84.21000000000002,15.789999999999978,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,15.789999999999978,84.21000000000002,-3.0250000000000483,-0.16077597661440574,3.0250000000000483,0.03726057769292418,-3.0250000000000483,-0.16077597661440574,3.0250000000000483,0.03726057769292418,0.0,0.0,0.0,0.0
100.0,wer,1.0,dev-clean,final,86.14250000000004,13.857499999999959,18.74249999999998,81.25750000000002,18.815000000000026,81.18499999999997,14.200000000000003,85.8,-4.885000000000019,-0.2606375883686821,4.885000000000019,0.06011752761283596,-4.957500000000067,-0.26348657985650065,4.957500000000067,0.06106423600418881,-0.34250000000004377,-0.02411971830986223,0.34250000000004377,0.003991841491842002
100.0,wer,1.0,ood,final,43.3513184584179,56.6486815415821,64.39492900608509,35.60507099391491,18.815000000000026,81.18499999999997,14.200000000000003,85.8,-7.746247464502993,-0.12029281783618397,7.746247464502993,0.2175602308397831,37.833681541582074,2.0108254871954303,-37.833681541582074,-0.4660181257816356,42.4486815415821,2.98934377053395,-42.4486815415821,-0.4947398781070175
100.0,wer,1.0,test-clean,final,85.8,14.200000000000003,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,14.200000000000003,85.8,-4.615000000000023,-0.24528301886792542,4.615000000000023,0.05684547638110519,-4.615000000000023,-0.24528301886792542,4.615000000000023,0.05684547638110519,0.0,0.0,0.0,0.0
100.0,wer,2.0,dev-clean,final,86.71749999999999,13.282500000000013,18.74249999999998,81.25750000000002,18.815000000000026,81.18499999999997,13.802500000000038,86.19749999999996,-5.459999999999965,-0.2913165266106427,5.459999999999965,0.06719379749561534,-5.532500000000013,-0.294047302684029,5.532500000000013,0.06814682515242981,-0.5200000000000244,-0.03767433435971911,0.5200000000000244,0.006032657559674291
100.0,wer,2.0,ood,final,43.25283975659243,56.74716024340757,64.39492900608509,35.60507099391491,18.815000000000026,81.18499999999997,13.802500000000038,86.19749999999996,-7.647768762677522,-0.11876352502779892,7.647768762677522,0.21479436914996086,37.932160243407544,2.016059539910045,-37.932160243407544,-0.4672311417553434,42.94466024340753,3.1113682480280684,-42.94466024340753,-0.49821236397120044
100.0,wer,2.0,test-clean,final,86.19749999999996,13.802500000000038,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,13.802500000000038,86.19749999999996,-5.012499999999989,-0.26640977943130384,5.012499999999989,0.06174170105315009,-5.012499999999989,-0.26640977943130384,5.012499999999989,0.06174170105315009,0.0,0.0,0.0,0.0
100.0,wer,8.0,dev-clean,final,9.3825,90.6175,18.74249999999998,81.25750000000002,18.815000000000026,81.18499999999997,90.87,9.13,71.87500000000003,3.8348672802454375,-71.87500000000003,-0.8845337353475065,71.80249999999998,3.816237044910969,-71.80249999999998,-0.8844306214202131,-0.2524999999999977,-0.0027786948387806504,0.2524999999999995,0.027656078860898083
100.0,wer,8.0,ood,final,7.0023326572007765,92.99766734279922,64.39492900608509,35.60507099391491,18.815000000000026,81.18499999999997,90.87,9.13,28.602738336714125,0.44417687507678233,-28.602738336714133,-0.8033332763639901,74.18266734279919,3.9427407569917134,-74.18266734279919,-0.913748442973446,2.1276673427992137,0.023414408966647007,-2.1276673427992243,-0.23304132998896213
100.0,wer,8.0,test-clean,final,9.13,90.87,18.815000000000026,81.18499999999997,18.815000000000026,81.18499999999997,90.87,9.13,72.05499999999998,3.8296571884134933,-72.05499999999998,-0.887540801872267,72.05499999999998,3.8296571884134933,-72.05499999999998,-0.887540801872267,0.0,0.0,0.0,0.0
